,number,title,isSolved,level,attempt
2270,25708,만남의 광장,False,10,84
2271,25758,유전자 조합,False,10,111
2272,25793,초콜릿 피라미드,False,10,254
2273,25822,2000문제 푼 임스,False,10,38
2274,25827,시간 구간 다중 업데이트 다중 합,False,10,16
2275,25906,수렵의 시간이다!,False,10,40
2276,25916,싫은데요,False,10,264
2277,25918,북극곰은 괄호를 찢어,False,10,203
2278,25956,목차 세기,False,10,87
2279,25979,시간 구간 다중 업데이트 최대 합,False,10,11
2280,26085,효구와 호규 (Easy),False,10,92
2281,26091,현대모비스 소프트웨어 아카데미,False,10,114
2282,26152,플래피 버드 스코어링,False,10,87
2283,26266,비즈네르 암호 해독,False,10,113
2284,26524,방향 정하기,False,10,113
2285,26648,물정수열,False,10,92
2286,26650,그램팬,False,10,71
2287,27277,장기자랑,False,10,151
2288,27278,영내순환버스,False,10,56
2289,27296,카탈란 마스터의 선분 그리기 게임,False,10,89
2290,27312,운영진에게 설정 짜기는 어려워,False,10,94
2291,27375,금공강 사수,False,10,114
2292,27437,분수찾기 2,False,10,23
2293,27467,수학 퀴즈,False,10,236
2294,27527,배너 걸기,False,10,94
2295,1025,제곱수 찾기,False,11,1337
2296,1038,감소하는 수,False,11,5497
2297,1041,주사위,False,11,3303
2298,1068,트리,False,11,9099
2299,1083,소트,False,11,1314
2300,1092,배,False,11,3532
2301,1106,호텔,False,11,1853
2302,1107,리모컨,False,11,14531
2303,1117,색칠 1,False,11,278
2304,1148,단어 만들기,False,11,216
2305,1174,줄어드는 수,False,11,1231
2306,1195,킥다운,False,11,221
2307,1239,차트,False,11,302
2308,1240,노드사이의 거리,False,11,2147
2309,1241,머리 톡톡,False,11,314
2310,1245,농장 관리,False,11,787
2311,1327,소트 게임,False,11,773
2312,1334,다음 팰린드롬 수,False,11,398
2313,1351,무한 수열,False,11,2534
2314,1354,무한 수열 2,False,11,518
2315,1360,되돌리기,False,11,264
2316,1364,울타리 치기,False,11,72
2317,1374,강의실,False,11,1284
2318,1394,암호,False,11,183
2319,1419,등차수열의 합,False,11,178
2320,1456,거의 소수,False,11,1376
2321,1461,도서관,False,11,2892
2322,1469,숌 사이 수열,False,11,129
2323,1484,다이어트,False,11,1647
2324,1490,자리수로 나누기,False,11,233
2325,1501,영어 읽기,False,11,219
2326,1512,주기문으로 바꾸기,False,11,65
2327,1548,부분 삼각 수열,False,11,216
2328,1553,도미노 찾기,False,11,84
2329,1576,DNA점수,False,11,24
2330,1577,도로의 개수,False,11,757
2331,1581,락스타 락동호,False,11,197
2332,1584,게임,False,11,271
2333,1593,문자 해독,False,11,505
2334,1599,민식어,False,11,282
2335,1612,가지고 노는 1,False,11,381
2336,1636,한번 열면 멈출 수 없어,False,11,57
2337,1662,압축,False,11,1761
2338,1669,멍멍이 쓰다듬기,False,11,722
2339,1684,같은 나머지,False,11,294
2340,1717,집합의 표현,False,11,14457
2341,1722,순열의 순서,False,11,2478
2342,1756,피자 굽기,False,11,1201
2343,1759,암호 만들기,False,11,19209
2344,1790,수 이어 쓰기 2,False,11,1728
2345,1863,스카이라인 쉬운거,False,11,693
2346,1872,로마 숫자,False,11,14
2347,1889,선물 교환,False,11,34
2348,1897,토달기,False,11,90
2349,1916,최소비용 구하기,False,11,13947
2350,1990,소수인팰린드롬,False,11,1010
2351,1997,박스포장,False,11,32
2352,2011,암호코드,False,11,6473
2353,2016,미팅 주선하기,False,11,56
2354,2022,사다리,False,11,1338
2355,2023,신기한 소수,False,11,4665
2356,2040,수 게임,False,11,34
2357,2096,내려가기,False,11,9392
2358,2115,갤러리,False,11,172
2359,2116,주사위 쌓기,False,11,2185
2360,2118,두 개의 탑,False,11,428
2361,2138,전구와 스위치,False,11,2236
2362,2166,다각형의 면적,False,11,5499
2363,2170,선 긋기,False,11,3978
2364,2174,로봇 시뮬레이션,False,11,2283
2365,2175,땅 자르기,False,11,29
2366,2187,점 고르기,False,11,66
2367,2194,유닛 이동시키기,False,11,532
2368,2195,문자열 복사,False,11,286
2369,2212,센서,False,11,4272
2370,2225,합분해,False,11,12296
2371,2229,조 짜기,False,11,1412
2372,2230,수 고르기,False,11,3087
2373,2240,자두나무,False,11,3193
2374,2247,실질적 약수,False,11,269
2375,2251,물통,False,11,4950
2376,2288,격자의 분리자,False,11,9
2377,2293,동전 1,False,11,17797
2378,2294,동전 2,False,11,12340
2379,2317,결혼식,False,11,32
2380,2332,전화번호,False,11,15
2381,2410,2의 멱수의 합,False,11,1303
2382,2418,단어 격자,False,11,147
2383,2421,저금통,False,11,172
2384,2436,공약수,False,11,2654
2385,2447,별 찍기 - 10,False,11,25705
2386,2467,용액,False,11,6518
2387,2469,사다리 타기,False,11,707
2388,2470,두 용액,False,11,9076
2389,2493,탑,False,11,11816
2390,2524,희원이의 뉴욕 생활,False,11,16
2391,2565,전깃줄,False,11,11356
2392,2589,보물섬,False,11,8861
2393,2591,숫자카드,False,11,1126
2394,2624,동전 바꿔주기,False,11,1839
2395,2660,회장뽑기,False,11,3502
2396,2666,벽장문의 이동,False,11,1731
2397,2668,숫자고르기,False,11,4590
2398,2671,잠수함식별,False,11,1914
2399,2687,팩스 받기,False,11,21
2400,2800,괄호 제거,False,11,1397
2401,2866,문자열 잘라내기,False,11,763
2402,2877,4와 7,False,11,1040
2403,2922,즐거운 단어,False,11,338
2404,2938,3으로 나누어 떨어지지 않는 배열,False,11,137
2405,3020,개똥벌레,False,11,4480
2406,3079,입국심사,False,11,1911
2407,3087,상근일,False,11,14
2408,3095,플러스의 개수,False,11,78
2409,3132,구조조정,False,11,7
2410,3156,노래,False,11,13
2411,3228,극한 피자 배달,False,11,11
2412,3649,로봇 프로젝트,False,11,1629
2413,3652,새트리,False,11,37
2414,3655,먼저 가세요,False,11,54
2415,3693,컨테이너,False,11,24
2416,3826,스타일리시,False,11,46
2417,3933,라그랑주의 네 제곱수 정리,False,11,566
2418,3967,매직 스타,False,11,739
2419,3980,선발 명단,False,11,1446
2420,4055,파티가 좋아 파티가 좋아,False,11,86
2421,4090,뱀파이어 숫자,False,11,51
2422,4419,호주식 투표법,False,11,61
2423,4563,리벤지 오브 피타고라스,False,11,112
2424,4658,삼각형 게임,False,11,55
2425,4811,알약,False,11,2911
2426,4920,테트리스 게임,False,11,238
2427,4964,단어 덧셈,False,11,17
2428,5069,미로에 갇힌 상근,False,11,138
2429,5549,행성 탐사,False,11,621
2430,5557,1학년,False,11,5841
2431,5582,공통 부분 문자열,False,11,4670
2432,5639,이진 검색 트리,False,11,8227
2433,5904,Moo 게임,False,11,1525
2434,5972,택배 배송,False,11,1609
2435,6068,시간 관리하기,False,11,452
2436,6198,옥상 정원 꾸미기,False,11,2986
2437,6443,애너그램,False,11,793
2438,6498,엘리어스 감마 코드,False,11,11
2439,6506,엘 도라도,False,11,52
2440,6568,귀도 반 로썸은 크리스마스날 심심하다고 파이썬을 만들었다,False,11,191
2441,6593,상범 빌딩,False,11,4559
2442,7490,0 만들기,False,11,1882
2443,7511,소셜 네트워킹 어플리케이션,False,11,466
2444,7569,토마토,False,11,19992
2445,7576,토마토,True,11,35511
2446,7682,틱택토,False,11,808
2447,7868,해밍 수열,False,11,159
2448,7983,내일 할거야,False,11,569
2449,8901,화학 제품,False,11,326
2450,8981,입력숫자,False,11,483
2451,9011,순서,False,11,479
2452,9024,두 수의 합,False,11,402
2453,9080,PC방 요금,False,11,119
2454,9084,동전,False,11,5000
2455,9205,맥주 마시면서 걸어가기,False,11,7234
2456,9241,바이러스 복제,False,11,99
2457,9336,아스키 아트 표,False,11,19
2458,9519,졸려,False,11,404
2459,9553,양궁,False,11,72
2460,9660,돌 게임 6,False,11,1808
2461,10026,적록색약,False,11,20671
2462,10253,헨리,False,11,1443
2463,10421,수식 완성하기,False,11,63
2464,10427,빚,False,11,120
2465,10453,문자열 변환,False,11,444
2466,10476,좁은 미술전시관,False,11,149
2467,10710,실크로드,False,11,112
2468,10713,기차 여행,False,11,416
2469,10835,카드게임,False,11,2157
2470,10975,데크 소트 2,False,11,120
2471,11000,강의실 배정,False,11,6540
2472,11058,크리보드,False,11,2118
2473,11067,모노톤길,False,11,699
2474,11265,끝나지 않는 파티,False,11,749
2475,11509,풍선 맞추기,False,11,1151
2476,11571,분수를 소수로,False,11,272
2477,11578,팀원 모집,False,11,413
2478,11664,선분과 점,False,11,423
2479,11909,배열 탈출,False,11,353
2480,12025,장난꾸러기 영훈,False,11,246
2481,12347,한수 2,False,11,12
2482,12348,분해합 2,False,11,33
2483,12429,생존자 (Small),False,11,65
2484,12438,새로운 달력 (Large),False,11,61
2485,12731,열차 시간표(Small),False,11,64
2486,12732,열차 시간표(Large),False,11,55
2487,12865,평범한 배낭,False,11,21903
2488,12887,경로 게임,False,11,125
2489,12904,A와 B,False,11,4022
2490,12907,동물원,False,11,208
2491,12908,텔레포트 3,False,11,232
2492,12919,A와 B 2,False,11,1656
2493,12924,멋진 쌍,False,11,66
2494,12931,두 배 더하기,False,11,816
2495,12934,턴 게임,False,11,152
2496,12947,트리 만들기,False,11,52
2497,12994,이동3-2,False,11,29
2498,13021,공 색칠하기,False,11,54
2499,13164,행복 유치원,False,11,2302
2500,13249,공의 충돌,False,11,132
2501,13258,복권 + 은행,False,11,126
2502,13265,색칠하기,False,11,439
2503,13273,로마숫자,False,11,126
2504,13274,수열,False,11,117
2505,13398,연속합 2,False,11,4118
2506,13549,숨바꼭질 3,False,11,12220
2507,13703,물벼룩의 생존확률,False,11,322
2508,13910,개업,False,11,280
2509,14204,표 정렬,False,11,60
2510,14217,그래프 탐색,False,11,165
2511,14222,배열과 연산,False,11,151
2512,14232,보석 도둑,False,11,137
2513,14254,비밀번호 변경,False,11,40
2514,14271,그리드 게임,False,11,50
2515,14277,등차 수열과 등비 수열,False,11,54
2516,14284,간선 이어가기 2,False,11,639
2517,14369,전화번호 수수께끼 (Small),False,11,186
2518,14395,4연산,False,11,1446
2519,14488,준오는 급식충이야!!,False,11,139
2520,14503,로봇 청소기,False,11,17387
2521,14550,마리오 파티,False,11,39
2522,14567,선수과목 (Prerequisite),False,11,1748
2523,14677,병약한 윤호,False,11,220
2524,14699,관악산 등산,False,11,541
2525,14714,홍삼 게임 (Easy),False,11,61
2526,14719,빗물,False,11,5193
2527,14728,벼락치기,False,11,1781
2528,14891,톱니바퀴,False,11,12044
2529,14921,용액 합성하기,False,11,1146
2530,15319,동혁이의 생일선물,False,11,66
2531,15482,한글 LCS,False,11,340
2532,15486,퇴사 2,False,11,4444
2533,15488,나이트가 체스판을 벗어나지 않을 확률,False,11,109
2534,15553,난로,False,11,345
2535,15662,톱니바퀴 (2),False,11,1436
2536,15681,트리와 쿼리,False,11,2959
2537,15686,치킨 배달,False,11,19098
2538,15710,xor 게임,False,11,140
2539,15717,떡파이어,False,11,244
2540,15817,배수 공사,False,11,131
2541,15916,가희는 그래플러야!!,False,11,234
2542,15918,랭퍼든 수열쟁이야!!,False,11,176
2543,15922,아우으 우아으이야!!,False,11,968
2544,15924,욱제는 사과팬이야!!,False,11,158
2545,15927,회문은 회문아니야!!,False,11,1055
2546,15980,명상 방해꾼,False,11,129
2547,16166,서울의 지하철,False,11,163
2548,16219,정렬하기,False,11,45
2549,16234,인구 이동,False,11,12288
2550,16400,소수 화폐,False,11,372
2551,16458,가장 큰 숫자,False,11,29
2552,16494,가장 큰 값,False,11,69
2553,16500,문자열 판별,False,11,809
2554,16509,장군,False,11,486
2555,16678,모독,False,11,535
2556,16888,루트 게임,False,11,156
2557,16925,문자열 추측,False,11,147
2558,16927,배열 돌리기 2,False,11,1345
2559,16928,뱀과 사다리 게임,False,11,6787
2560,16936,나3곱2,False,11,993
2561,16938,캠프 준비,False,11,1407
2562,16965,구간과 쿼리,False,11,87
2563,16987,계란으로 계란치기,False,11,2226
2564,17070,파이프 옮기기 1,False,11,9171
2565,17073,나무 위의 빗물,False,11,739
2566,17085,십자가 2개 놓기,False,11,432
2567,17088,등차수열 변환,False,11,503
2568,17178,줄서기,False,11,294
2569,17179,케이크 자르기,False,11,292
2570,17205,진우의 비밀번호,False,11,171
2571,17214,다항 함수의 적분,False,11,441
2572,17218,비밀번호 만들기,False,11,422
2573,17251,힘 겨루기,False,11,212
2574,17265,나의 인생에는 수학과 함께,False,11,616
2575,17292,바둑이 포커,False,11,63
2576,17352,여러분의 다리가 되어 드리겠습니다!,False,11,1041
2577,17360,팰린드롬과 관련된 수열의 개수,False,11,42
2578,17394,핑거 스냅,False,11,318
2579,17395,이진수 변환,False,11,148
2580,17396,백도어,False,11,971
2581,17433,신비로운 수,False,11,175
2582,17485,진우의 달 여행 (Large),False,11,496
2583,17498,폴짝 게임,False,11,167
2584,17505,링고와 순열,False,11,190
2585,17609,회문,False,11,3437
2586,17828,문자열 화폐,False,11,452
2587,17836,공주님을 구해라!,False,11,2084
2588,17845,수강 과목,False,11,702
2589,17953,디저트,False,11,304
2590,18112,이진수 게임,False,11,194
2591,18114,블랙 프라이데이,False,11,308
2592,18231,파괴된 도시,False,11,202
2593,18233,러버덕을 사랑하는 모임,False,11,188
2594,18291,비요뜨의 징검다리 건너기,False,11,430
2595,18405,경쟁적 전염,False,11,3798
2596,18428,감시 피하기,False,11,2602
2597,18430,무기 공학,False,11,473
2598,18866,젊은 날의 생이여,False,11,93
2599,18869,멀티버스 Ⅱ,False,11,353
2600,18935,Checks Post Facto 스페셜 저지,False,11,8
2601,19240,장난감 동맹군,False,11,57
2602,19539,사과나무,False,11,1145
2603,19597,문자열 뒤집기,False,11,46
2604,19598,최소 회의실 개수,False,11,1288
2605,19639,배틀로얄,False,11,165
2606,19641,중첩 집합 모델,False,11,105
2607,19940,피자 오븐,False,11,778
2608,19942,다이어트,False,11,1219
2609,19950,3차원 막대기 연결하기,False,11,93
2610,19951,태상이의 훈련소 생활,False,11,416
2611,20002,사과나무,False,11,297
2612,20008,몬스터를 처치하자!,False,11,61
2613,20035,이동하기 5,False,11,43
2614,20055,컨베이어 벨트 위의 로봇,False,11,4888
2615,20127,Y-수열,False,11,158
2616,20157,화살을 쏘자!,False,11,150
2617,20159,동작 그만. 밑장 빼기냐?,False,11,256
2618,20164,홀수 홀릭 호석,False,11,687
2619,20165,인내의 도미노 장인 호석,False,11,388
2620,20166,문자열 지옥에 빠진 호석,False,11,473
2621,20168,골목 대장 호석 - 기능성,False,11,308
2622,20208,진우의 민트초코우유,False,11,354
2623,20311,화학 실험,False,11,169
2624,20437,문자열 게임 2,False,11,903
2625,20444,색종이와 가위,False,11,342
2626,20500,Ezreal 여눈부터 가네 ㅈㅈ,False,11,972
2627,20665,독서실 거리두기,False,11,167
2628,20917,사회적 거리 두기,False,11,94
2629,20946,합성인수분해,False,11,211
2630,20951,유아와 곰두리차,False,11,63
2631,21278,호석이 두 마리 치킨,False,11,722
2632,21315,카드 섞기,False,11,227
2633,21608,상어 초등학교,False,11,4036
2634,21610,마법사 상어와 비바라기,False,11,3403
2635,21738,얼음깨기 펭귄,False,11,226
2636,21758,꿀 따기,False,11,1615
2637,21772,가희의 고구마 먹방,False,11,255
2638,21773,가희와 프로세스 1,False,11,232
2639,21775,가희와 자원 놀이,False,11,89
2640,21870,시철이가 사랑한 GCD,False,11,254
2641,21922,학부 연구생 민상,False,11,236
2642,22115,창영이와 커피,False,11,221
2643,22234,가희와 은행,False,11,144
2644,22238,가희와 btd5,False,11,61
2645,22251,빌런 호석,False,11,300
2646,22252,정보 상인 호석,False,11,365
2647,22352,항체 인식,False,11,689
2648,22862,가장 긴 짝수 연속한 부분 수열 (large),False,11,563
2649,22867,종점,False,11,66
2650,22943,수,False,11,94
2651,22968,균형,False,11,165
2652,22981,휴먼 파이프라인,False,11,251
2653,22984,반짝반짝 2,False,11,223
2654,23048,자연수 색칠하기,False,11,352
2655,23083,꿀벌 승연이,False,11,144
2656,23085,판치기,False,11,141
2657,23250,하노이 탑 K,False,11,133
2658,23254,나는 기말고사형 인간이야,False,11,192
2659,23300,웹 브라우저 2,False,11,78
2660,23317,구슬 굴리기,False,11,34
2661,23318,행렬분할,False,11,22
2662,23352,방탈출,False,11,159
2663,23559,밥,False,11,354
2664,23562,ㄷ 만들기,False,11,68
2665,23629,이 얼마나 끔찍하고 무시무시한 수식이니,False,11,149
2666,23740,버스 노선 개편하기,False,11,183
2667,23747,와드,False,11,172
2668,23796,"2,147,483,648 게임",False,11,84
2669,23843,콘센트,False,11,371
2670,23889,돌 굴러가유,False,11,75
2671,23970,알고리즘 수업 - 버블 정렬 3,False,11,107
2672,23978,급상승,False,11,73
2673,24023,아기 홍윤,False,11,240
2674,24053,알고리즘 수업 - 삽입 정렬 3,False,11,59
2675,24230,트리 색칠하기,False,11,248
2676,24391,귀찮은 해강이,False,11,281
2677,24400,알고리즘 수업 - 선택 알고리즘 3,False,11,23
2678,24432,카드 놀이,False,11,20
2679,24443,알고리즘 수업 - 선택 알고리즘 4,False,11,19
2680,24524,아름다운 문자열,False,11,215
2681,24552,올바른 괄호,False,11,179
2682,24884,장작 넣기,False,11,70
2683,24891,단어 마방진,False,11,108
2684,25046,사각형 게임 (Small),False,11,88
2685,25170,명랑한 아리의 외출,False,11,39
2686,25289,가장 긴 등차 부분 수열,False,11,145
2687,25294,달팽이와 쿼리,False,11,32
2688,25343,최장 최장 증가 부분 수열,False,11,90
2689,25345,루나의 게임 세팅,False,11,245
2690,25391,특별상,False,11,225
2691,25393,교집합 만들기,False,11,172
2692,25417,고속의 숫자 탐색,False,11,54
2693,25419,정수를 끝까지 외치자,False,11,30
2694,25427,DKSH를 찾아라,False,11,159
2695,25513,빠른 오름차순 숫자 탐색,False,11,51
2696,25556,포스택,False,11,118
2697,25565,딸기와 토마토,False,11,95
2698,25585,86 ─에이티식스─ 1,False,11,72
2699,25597,푸앙이와 러닝머신,False,11,52
2700,25603,짱해커 이동식,False,11,68
2701,25634,전구 상태 뒤집기,False,11,114
2702,25682,체스판 다시 칠하기 2,False,11,707
2703,25688,빠른 무작위 숫자 탐색,False,11,31
2704,25691,k개 트리 노드에서 사과를 최대로 수확하기,False,11,29
2705,25711,인경산,False,11,76
2706,25824,빠른 오름차순 메시지 전달,False,11,32
2707,25907,양과 늑대,False,11,108
2708,25908,수열의 합,False,11,144
2709,25976,k개 트리 노드에서 사과와 배를 최대로 수확하기,False,11,17
2710,25977,k개 사과 트리 노드만으로 배를 최대로 수확하기,False,11,17
2711,25978,2차원 배열 다중 업데이트 다중 합,False,11,19
2712,26124,조명 배치,False,11,54
2713,26217,별꽃의 세레나데 (Easy),False,11,296
2714,26260,이가 빠진 이진 트리,False,11,55
2715,26598,색종이와 공예,False,11,86
2716,26651,팬램그,False,11,50
2717,27066,나무 블럭 게임,False,11,170
2718,27084,카드 뽑기,False,11,194
2719,27087,직육면체,False,11,187
2720,27113,잠입,False,11,63
2721,27172,수 나누기 게임,False,11,266
2722,27210,신을 모시는 사당,False,11,300
2723,27211,도넛 행성,False,11,232
2724,27231,2023년이 기대되는 이유,False,11,196
2725,27297,맨해튼에서의 모임,False,11,86
2726,27311,치노의 라떼 아트 (Easy),False,11,112
2727,27396,문자열 변환과 쿼리,False,11,20
2728,27447,주문은 토기입니까?,False,11,95
2729,27468,2배 또는 0.5배,False,11,143
2730,27513,스네이크 그리기,False,11,96
2731,27532,시계 맞추기,False,11,51
2732,1022,소용돌이 예쁘게 출력하기,False,12,2604
2733,1027,고층 건물,False,12,2253
2734,1034,램프,False,12,1437
2735,1043,거짓말,False,12,6555
2736,1062,가르침,False,12,6443
2737,1089,스타트링크 타워,False,12,581
2738,1091,카드 섞기,False,12,598
2739,1101,카드 정리 1,False,12,100
2740,1186,직사각형 색칠하기,False,12,42
2741,1188,음식 평론가,False,12,2080
2742,1197,최소 스패닝 트리,False,12,15102
2743,1229,육각수,False,12,251
2744,1253,좋다,False,12,3701
2745,1261,알고스팟,False,12,9655
2746,1277,발전소 설치,False,12,187
2747,1304,지역,False,12,60
2748,1322,X와 K,False,12,617
2749,1323,숫자 연결하기,False,12,292
2750,1338,알 수 없는 번호,False,12,96
2751,1339,단어 수학,False,12,9369
2752,1344,축구,False,12,877
2753,1361,두 스트링 마스크,False,12,11
2754,1405,미친 로봇,False,12,2886
2755,1407,2로 몇 번 나누어질까,False,12,595
2756,1430,공격,False,12,109
2757,1437,수 분해,False,12,324
2758,1451,직사각형으로 나누기,False,12,1074
2759,1464,뒤집기 3,False,12,365
2760,1477,휴게소 세우기,False,12,1352
2761,1488,숌트링,False,12,35
2762,1504,특정한 최단 경로,False,12,11069
2763,1528,금민수의 합,False,12,195
2764,1563,개근상,False,12,1439
2765,1565,수학,False,12,202
2766,1570,오세준,False,12,31
2767,1595,북쪽나라의 도로,False,12,200
2768,1630,오민식,False,12,264
2769,1631,오영식의 보물,False,12,15
2770,1633,최고의 팀 만들기,False,12,605
2771,1640,동전 뒤집기,False,12,104
2772,1647,도시 분할 계획,False,12,7363
2773,1656,덜컹덜컹,False,12,17
2774,1686,복날,False,12,69
2775,1689,겹치는 선분,False,12,622
2776,1695,팰린드롬 만들기,False,12,1358
2777,1707,이분 그래프,False,12,12297
2778,1715,카드 정렬하기,False,12,11713
2779,1720,타일 코드,False,12,1243
2780,1721,상자퍼즐,False,12,13
2781,1744,수 묶기,False,12,7528
2782,1749,점수따먹기,False,12,396
2783,1753,최단경로,False,12,23487
2784,1757,달려달려,False,12,423
2785,1795,마알,False,12,85
2786,1796,신기한 키보드,False,12,214
2787,1806,부분합,False,12,13050
2788,1807,척 노리스,False,12,17
2789,1808,숌작업,False,12,15
2790,1846,장기,False,12,94
2791,1877,끔찍한 수열,False,12,18
2792,1885,비부분수열,False,12,73
2793,1888,곰팡이,False,12,31
2794,1891,사분면,False,12,456
2795,1905,상자 쌓기,False,12,85
2796,1915,가장 큰 정사각형,False,12,7388
2797,1922,네트워크 연결,False,12,11782
2798,1930,정사면체,False,12,123
2799,1953,팀배분,False,12,463
2800,1954,화학실험,False,12,58
2801,1956,운동,False,12,5007
2802,1963,소수 경로,False,12,5699
2803,1967,트리의 지름,False,12,10295
2804,1976,여행 가자,False,12,8707
2805,1987,알파벳,False,12,17907
2806,1988,낮잠 시간,False,12,91
2807,2015,수들의 합 4,False,12,1089
2808,2019,다각형개수,False,12,21
2809,2036,수열의 점수,False,12,475
2810,2056,작업,False,12,3961
2811,2064,IP 주소,False,12,349
2812,2073,수도배관공사,False,12,283
2813,2093,괄호 제거,False,12,8
2814,2107,포함하는 구간,False,12,93
2815,2110,공유기 설치,False,12,13099
2816,2128,마지막 조별 시합,False,12,48
2817,2133,타일 채우기,False,12,12590
2818,2137,가장 가까운 분수,False,12,111
2819,2140,지뢰찾기,False,12,492
2820,2141,우체국,False,12,1064
2821,2155,삼각형의 최단 경로,False,12,65
2822,2157,여행,False,12,965
2823,2171,직사각형의 개수,False,12,150
2824,2179,비슷한 단어,False,12,196
2825,2190,점 고르기 2,False,12,30
2826,2219,보안 시스템 설치,False,12,81
2827,2224,명제 증명,False,12,584
2828,2226,이진수,False,12,387
2829,2239,스도쿠,False,12,5139
2830,2253,점프,False,12,427
2831,2258,정육점,False,12,594
2832,2262,토너먼트 만들기,False,12,738
2833,2264,대칭 그림,False,12,11
2834,2285,우체국,False,12,381
2835,2295,세 수의 합,False,12,1195
2836,2296,건물짓기,False,12,58
2837,2310,어드벤처 게임,False,12,255
2838,2314,이세계 게임,False,12,32
2839,2333,생존과 탈출,False,12,6
2840,2341,팩스 문제,False,12,45
2841,2344,거울,False,12,261
2842,2370,시장 선거 포스터,False,12,227
2843,2374,같은 수로 만들기,False,12,293
2844,2405,"세 수, 두 M",False,12,317
2845,2411,아이템 먹기,False,12,290
2846,2412,암벽 등반,False,12,463
2847,2448,별 찍기 - 11,False,12,9574
2848,2458,키 순서,False,12,5342
2849,2459,철사 자르기,False,12,123
2850,2479,경로 찾기,False,12,769
2851,2487,섞기 수열,False,12,652
2852,2551,두 대표 자연수,False,12,412
2853,2571,색종이 - 3,False,12,689
2854,2573,빙산,False,12,10818
2855,2575,수열,False,12,109
2856,2580,스도쿠,False,12,14974
2857,2590,색종이,False,12,601
2858,2600,구슬게임,False,12,413
2859,2602,돌다리 건너기,False,12,1837
2860,2617,구슬 찾기,False,12,1793
2861,2631,줄세우기,False,12,5485
2862,2636,치즈,False,12,8800
2863,2643,색종이 올려 놓기,False,12,1276
2864,2650,교차점개수,False,12,173
2865,2651,자동차경주대회,False,12,280
2866,2653,안정된 집단,False,12,235
2867,2661,좋은수열,False,12,4546
2868,2665,미로만들기,False,12,4286
2869,2690,옛날에는 조판을 어떻게 했을까?,False,12,13
2870,2698,인접한 비트의 개수,False,12,1410
2871,2715,상범 마법 팬케이크 하우스,False,12,22
2872,2758,로또,False,12,466
2873,2759,팬케이크 뒤집기,False,12,117
2874,2806,DNA 발견,False,12,288
2875,2831,댄스 파티,False,12,351
2876,2860,종이에 숫자 쓰기,False,12,80
2877,2916,자와 각도기,False,12,628
2878,2937,블록 정리,False,12,75
2879,2963,무한 이진 트리 탐색,False,12,77
2880,2981,검문,False,12,7277
2881,2987,사과나무,False,12,185
2882,3055,탈출,False,12,10071
2883,3078,좋은 친구,False,12,1700
2884,3096,영화제,False,12,33
2885,3099,도트 매트릭스 프린터,False,12,51
2886,3130,붙인드롬,False,12,22
2887,3151,합이 0,False,12,707
2888,3158,Sierpinski 삼각형,False,12,32
2889,3164,패턴,False,12,88
2890,3178,코코스,False,12,41
2891,3190,뱀,False,12,16225
2892,3193,공,False,12,34
2893,3221,개미의 이동,False,12,144
2894,3343,장미,False,12,140
2895,3584,가장 가까운 공통 조상,False,12,2955
2896,3671,산업 스파이의 편지,False,12,562
2897,3825,은행수,False,12,65
2898,3865,학회원,False,12,116
2899,3876,sed 이용,False,12,25
2900,3996,위대한 사기꾼,False,12,75
2901,4056,스-스-스도쿠,False,12,145
2902,4095,최대 정사각형,False,12,511
2903,4179,불!,False,12,5107
2904,4233,가짜소수,False,12,349
2905,4237,비 단조성,False,12,34
2906,4370,곱셈 게임,False,12,154
2907,4379,나누기,False,12,18
2908,4461,뱀파이어 김상근 백작,False,12,33
2909,4485,녹색 옷 입은 애가 젤다지?,False,12,7225
2910,4781,사탕 가게,False,12,1139
2911,4803,트리,False,12,2666
2912,4913,페르마의 크리스마스 정리,False,12,232
2913,4970,디지털 회로 개론,False,12,54
2914,5021,왕위 계승,False,12,264
2915,5052,전화번호 목록,False,12,7162
2916,5427,불,False,12,5540
2917,5527,전구 장식,False,12,259
2918,5535,패셔니스타,False,12,134
2919,5546,파스타,False,12,300
2920,5547,일루미네이션,False,12,421
2921,5569,출근 경로,False,12,831
2922,5588,별자리 찾기,False,12,233
2923,5631,방사능,False,12,77
2924,5641,겉보기에 쌍둥이 소수,False,12,45
2925,5696,숫자 세기,False,12,35
2926,5710,전기 요금,False,12,223
2927,5721,사탕 줍기 대회,False,12,634
2928,5913,준규와 사과,False,12,383
2929,6137,문자열 생성,False,12,445
2930,6497,전력난,False,12,3186
2931,6597,트리 복구,False,12,260
2932,6987,월드컵,False,12,2093
2933,7140,데이터 만들기 1,False,12,125
2934,7142,데이터 만들기 3,False,12,90
2935,7146,데이터 만들기 7,False,12,43
2936,7561,크래머의 공식,False,12,67
2937,7573,고기잡이,False,12,841
2938,7662,이중 우선순위 큐,False,12,7598
2939,8983,사냥꾼,False,12,2499
2940,9082,지뢰찾기,False,12,247
2941,9176,메르센 합성수,False,12,70
2942,9177,단어 섞기,False,12,775
2943,9207,페그 솔리테어,False,12,738
2944,9278,절망적인 줄,False,12,33
2945,9363,큰 나눗셈,False,12,59
2946,9489,사촌,False,12,434
2947,9505,엔터프라이즈호 탈출,False,12,130
2948,9646,다이어그램과 태블로,False,12,54
2949,9935,문자열 폭발,False,12,9734
2950,10159,저울,False,12,3733
